Node1,Effect,Node2,Type
Node331,1,Node671,none
Node331,1,Node679,none
Node331,-1,Node685,none
Node331,1,Node690,none
Node331,1,Node724,none
Node331,1,Node764,none
Node331,-1,Node778,none
Node331,1,Node779,none
Node331,-1,Node816,none
Node331,-1,Node817,none
Node331,-1,Node823,none
Node331,-1,Node824,none
Node331,1,Node827,none
Node331,1,Node850,none
Node331,-1,Node853,none
Node331,-1,Node887,source
Node331,1,Node893,none
Node331,-1,Node897,none
Node331,-1,Node931,none
Node331,-1,Node942,none
Node331,1,Node946,none
Node331,-1,Node957,none
Node331,1,Node964,none
Node331,1,Node969,none
Node331,-1,Node973,none
Node331,1,Node982,none
Node331,-1,Node986,none
Node332,1,Node333,none
Node332,-1,Node338,none
Node332,-1,Node351,none
Node332,-1,Node361,none
Node332,-1,Node363,none
Node332,1,Node374,none
Node332,-1,Node377,none
Node332,1,Node379,none
Node332,1,Node401,none
Node332,-1,Node408,none
Node332,1,Node412,none
Node332,1,Node428,none
Node332,1,Node432,none
Node332,-1,Node437,none
Node332,1,Node438,none
Node332,1,Node446,none
Node332,1,Node451,none
Node332,-1,Node470,none
Node332,-1,Node473,none
Node332,1,Node481,none
Node332,1,Node492,none
Node332,1,Node494,none
Node332,-1,Node519,none
Node332,-1,Node539,none
Node332,-1,Node544,none
Node332,1,Node547,none
Node332,-1,Node553,none
Node332,1,Node557,none
Node332,1,Node568,none
Node332,1,Node584,none
Node332,1,Node589,none
Node332,-1,Node595,none
Node332,1,Node596,none
Node332,1,Node625,none
Node332,1,Node655,none
Node332,-1,Node666,none
Node332,1,Node669,none
Node332,1,Node671,none
Node332,1,Node672,none
Node332,-1,Node676,none
Node332,-1,Node682,none
Node332,1,Node683,none
Node332,1,Node684,none
Node332,1,Node693,none
Node332,1,Node694,none
Node332,-1,Node697,none
Node332,-1,Node698,none
Node332,-1,Node699,none
Node332,1,Node706,none
Node332,1,Node708,none
Node332,1,Node732,none
Node332,1,Node735,none
Node332,1,Node743,none
Node332,-1,Node759,none
Node332,-1,Node764,none
Node332,1,Node776,none
Node332,-1,Node792,none
Node332,-1,Node794,none
Node332,-1,Node801,none
Node332,1,Node823,none
Node332,-1,Node826,none
Node332,1,Node835,none
Node332,1,Node845,none
Node332,1,Node857,none
Node332,1,Node858,none
Node332,1,Node869,none
Node332,-1,Node879,none
Node332,1,Node881,none
Node332,-1,Node888,none
Node332,-1,Node894,none
Node332,-1,Node906,none
Node332,-1,Node918,none
Node332,-1,Node921,none
Node332,1,Node927,none
Node332,1,Node931,none
Node332,1,Node944,none
Node332,1,Node956,none
Node332,-1,Node958,none
Node333,1,Node334,none
Node333,-1,Node339,none
Node333,-1,Node341,none
Node333,-1,Node346,none
Node333,1,Node354,none
Node333,1,Node360,none
Node333,1,Node381,none
Node333,1,Node386,none
Node333,1,Node407,none
Node333,-1,Node420,none
Node333,1,Node427,none
Node333,-1,Node437,none
Node333,1,Node439,none
Node333,-1,Node446,none
Node333,-1,Node449,none
Node333,-1,Node468,none
Node333,-1,Node483,none
Node333,1,Node506,none
Node333,1,Node509,none
Node333,1,Node528,none
Node333,-1,Node531,none
Node333,-1,Node536,none
Node333,-1,Node544,none
Node333,1,Node545,none
Node333,1,Node562,none
Node333,1,Node568,none
Node333,1,Node576,none
Node333,1,Node582,none
Node333,1,Node587,none
Node333,-1,Node591,none
Node333,-1,Node616,none
Node333,1,Node622,none
Node333,1,Node627,none
Node333,1,Node631,none
Node333,1,Node634,none
Node333,-1,Node643,none
Node333,1,Node644,none
Node333,-1,Node670,none
Node333,1,Node673,none
Node333,1,Node678,none
Node333,1,Node693,none
Node333,1,Node697,none
Node333,-1,Node700,none
Node333,1,Node709,none
Node333,1,Node711,none
Node333,1,Node745,none
Node333,1,Node757,none
Node333,1,Node763,none
Node333,1,Node772,none
Node333,1,Node790,none
Node333,1,Node815,none
Node333,1,Node821,none
Node333,1,Node829,none
Node333,-1,Node832,none
Node333,-1,Node845,none
Node333,1,Node859,none
Node333,1,Node874,none
Node333,1,Node883,none
Node333,1,Node884,none
Node333,-1,Node910,none
Node333,-1,Node915,none
Node333,-1,Node944,none
Node333,-1,Node945,none
Node333,1,Node946,none
Node333,1,Node949,none
Node333,1,Node959,none
Node333,-1,Node988,none
Node333,1,Node992,none
Node333,-1,Node999,none
Node334,1,Node350,none
Node334,1,Node358,none
Node334,1,Node361,none
Node334,-1,Node370,none
Node334,1,Node380,none
Node334,-1,Node392,none
Node334,-1,Node394,none
Node334,1,Node408,none
Node334,-1,Node418,none
Node334,-1,Node424,none
Node334,-1,Node425,none
Node334,1,Node434,none
Node334,-1,Node446,none
Node334,1,Node448,none
Node334,1,Node455,none
Node334,1,Node471,none
Node334,1,Node494,none
Node334,-1,Node497,none
Node334,-1,Node507,none
Node334,-1,Node520,none
Node334,-1,Node543,none
Node334,-1,Node549,none
Node334,-1,Node558,none
Node334,-1,Node559,none
Node334,1,Node571,none
Node334,-1,Node576,none
Node334,-1,Node582,none
Node334,-1,Node590,none
Node334,-1,Node593,none
Node334,-1,Node602,none
Node334,-1,Node612,none
Node334,1,Node623,none
Node334,-1,Node636,none
Node334,-1,Node653,none
Node334,1,Node655,none
Node334,-1,Node666,none
Node334,1,Node668,none
Node334,1,Node672,none
Node334,-1,Node689,none
Node334,-1,Node694,none
Node334,-1,Node722,none
Node334,-1,Node734,none
Node334,-1,Node752,none
Node334,1,Node772,none
Node334,1,Node787,none
Node334,-1,Node789,none
Node334,-1,Node805,none
Node334,1,Node818,none
Node334,1,Node830,none
Node334,1,Node868,none
Node334,-1,Node882,none
Node334,-1,Node894,none
Node334,-1,Node900,none
Node334,1,Node924,none
Node334,-1,Node925,none
Node334,-1,Node932,none
Node334,-1,Node946,none
Node334,-1,Node956,none
Node334,-1,Node960,none
Node334,-1,Node970,none
Node334,-1,Node997,none
Node335,1,Node342,none
Node335,-1,Node363,none
Node335,-1,Node368,none
Node335,-1,Node372,none
Node335,-1,Node388,none
Node335,-1,Node390,none
Node335,1,Node401,none
Node335,1,Node406,none
Node335,1,Node413,none
Node335,-1,Node416,none
Node335,-1,Node424,none
Node335,1,Node438,none
Node335,-1,Node440,none
Node335,-1,Node451,none
Node335,1,Node454,none
Node335,-1,Node460,none
Node335,-1,Node469,none
Node335,1,Node473,none
Node335,1,Node485,none
Node335,-1,Node489,none
Node335,-1,Node493,none
Node335,-1,Node495,none
Node335,-1,Node496,none
Node335,-1,Node515,none
Node335,1,Node545,none
Node335,-1,Node554,none
Node335,1,Node564,none
Node335,-1,Node572,none
Node335,1,Node588,none
Node335,-1,Node589,none
Node335,1,Node592,none
Node335,-1,Node600,none
Node335,-1,Node605,none
Node335,-1,Node609,none
Node335,-1,Node615,none
Node335,1,Node619,none
Node335,1,Node624,none
Node335,-1,Node676,none
Node335,1,Node696,none
Node335,-1,Node700,none
Node335,-1,Node710,none
Node335,1,Node713,none
Node335,1,Node719,none
Node335,1,Node730,none
Node335,1,Node747,none
Node335,1,Node779,none
Node335,-1,Node783,none
Node335,-1,Node786,none
Node335,1,Node795,none
Node335,1,Node799,none
Node335,-1,Node802,none
Node335,1,Node803,none
Node335,-1,Node819,none
Node335,1,Node832,none
Node335,1,Node842,none
Node335,-1,Node857,none
Node335,1,Node868,none
Node335,-1,Node883,none
Node335,-1,Node904,none
Node335,-1,Node930,none
Node335,-1,Node932,none
Node335,-1,Node937,none
Node335,1,Node940,none
Node335,1,Node941,none
Node335,-1,Node953,none
Node335,-1,Node980,none
Node335,-1,Node984,none
Node336,-1,Node341,none
Node336,-1,Node368,none
Node336,-1,Node371,none
Node336,1,Node381,none
Node336,1,Node392,none
Node336,-1,Node411,none
Node336,-1,Node426,none
Node336,-1,Node436,none
Node336,1,Node461,none
Node336,1,Node466,none
Node336,1,Node469,none
Node336,-1,Node483,none
Node336,1,Node493,none
Node336,1,Node495,none
Node336,-1,Node498,none
Node336,1,Node502,none
Node336,1,Node510,none
Node336,1,Node515,none
Node336,1,Node529,none
Node336,-1,Node536,none
Node336,1,Node552,none
Node336,1,Node553,none
Node336,-1,Node558,none
Node336,1,Node559,none
Node336,-1,Node581,none
Node336,1,Node610,none
Node336,-1,Node620,none
Node336,1,Node631,none
Node336,1,Node640,none
Node336,1,Node644,none
Node336,1,Node682,none
Node336,-1,Node708,none
Node336,-1,Node709,none
Node336,1,Node712,none
Node336,1,Node714,none
Node336,-1,Node738,none
Node336,1,Node775,none
Node336,-1,Node778,none
Node336,1,Node795,none
Node336,-1,Node802,none
Node336,-1,Node811,none
Node336,1,Node818,none
Node336,1,Node821,none
Node336,-1,Node833,none
Node336,-1,Node862,none
Node336,-1,Node872,none
Node336,-1,Node881,none
Node336,-1,Node898,none
Node336,1,Node945,none
Node336,1,Node946,none
Node336,1,Node956,none
Node336,-1,Node983,none
Node336,-1,Node984,none
Node337,1,Node343,none
Node337,-1,Node346,none
Node337,1,Node351,none
Node337,1,Node353,none
Node337,-1,Node354,none
Node337,-1,Node356,none
Node337,1,Node365,none
Node337,-1,Node386,none
Node337,1,Node390,none
Node337,1,Node431,none
Node337,-1,Node432,none
Node337,1,Node440,none
Node337,1,Node444,none
Node337,1,Node458,none
Node337,-1,Node470,none
Node337,1,Node471,none
Node337,1,Node484,none
Node337,-1,Node492,none
Node337,1,Node504,none
Node337,-1,Node507,none
Node337,-1,Node510,none
Node337,-1,Node513,none
Node337,-1,Node515,none
Node337,-1,Node525,none
Node337,1,Node544,none
Node337,1,Node547,none
Node337,1,Node565,none
Node337,-1,Node587,none
Node337,1,Node599,none
Node337,-1,Node611,none
Node337,-1,Node613,none
Node337,1,Node616,none
Node337,1,Node617,none
Node337,-1,Node623,none
Node337,-1,Node635,none
Node337,-1,Node654,none
Node337,-1,Node655,none
Node337,1,Node660,none
Node337,1,Node665,none
Node337,1,Node672,none
Node337,1,Node673,none
Node337,-1,Node677,none
Node337,-1,Node707,none
Node337,1,Node724,none
Node337,-1,Node727,none
Node337,-1,Node749,none
Node337,-1,Node764,none
Node337,-1,Node767,none
Node337,-1,Node772,none
Node337,-1,Node785,none
Node337,1,Node796,none
Node337,-1,Node798,none
Node337,-1,Node821,none
Node337,-1,Node823,none
Node337,-1,Node831,none
Node337,-1,Node844,none
Node337,-1,Node857,none
Node337,-1,Node864,none
Node337,-1,Node884,none
Node337,-1,Node916,none
Node337,1,Node922,none
Node337,-1,Node924,none
Node337,1,Node926,none
Node337,1,Node930,none
Node337,1,Node934,none
Node337,-1,Node943,none
Node337,1,Node946,none
Node337,-1,Node952,none
Node337,-1,Node959,none
Node337,-1,Node967,none
Node338,-1,Node356,none
Node338,1,Node357,none
Node338,-1,Node379,none
Node338,1,Node385,none
Node338,1,Node416,none
Node338,-1,Node424,none
Node338,1,Node438,none
Node338,-1,Node447,none
Node338,-1,Node449,none
Node338,-1,Node507,none
Node338,1,Node524,none
Node338,1,Node534,none
Node338,-1,Node542,none
Node338,-1,Node559,none
Node338,1,Node560,none
Node338,-1,Node561,none
Node338,-1,Node598,none
Node338,1,Node600,none
Node338,-1,Node614,none
Node338,-1,Node616,none
Node338,-1,Node619,none
Node338,-1,Node632,none
Node338,1,Node640,none
Node338,-1,Node654,none
Node338,1,Node661,none
Node338,1,Node673,none
Node338,-1,Node694,none
Node338,-1,Node709,none
Node338,-1,Node717,none
Node338,1,Node724,none
Node338,1,Node740,none
Node338,-1,Node746,none
Node338,1,Node748,none
Node338,1,Node753,none
Node338,-1,Node754,none
Node338,1,Node757,none
Node338,-1,Node794,none
Node338,-1,Node800,none
Node338,1,Node801,none
Node338,1,Node823,none
Node338,1,Node835,none
Node338,1,Node836,none
Node338,1,Node837,none
Node338,1,Node840,none
Node338,-1,Node854,none
Node338,-1,Node878,none
Node338,1,Node884,none
Node338,-1,Node889,none
Node338,-1,Node890,target
Node338,1,Node896,none
Node338,-1,Node901,none
Node338,1,Node904,none
Node338,1,Node906,none
Node338,-1,Node923,none
Node338,1,Node932,none
Node338,-1,Node940,none
Node338,1,Node945,none
Node338,1,Node952,none
Node338,1,Node958,none
Node338,1,Node960,none
Node338,-1,Node966,none
Node338,1,Node978,none
Node338,-1,Node991,none
Node338,1,Node997,none
Node338,1,Node998,none
Node338,-1,Node999,none
Node339,-1,Node346,none
Node339,-1,Node348,none
Node339,-1,Node351,none
Node339,1,Node355,none
Node339,1,Node365,none
Node339,1,Node366,none
Node339,1,Node369,none
Node339,1,Node390,none
Node339,-1,Node392,none
Node339,1,Node411,none
Node339,-1,Node416,none
Node339,1,Node431,none
Node339,1,Node438,none
Node339,1,Node449,none
Node339,1,Node450,none
Node339,1,Node474,none
Node339,-1,Node477,none
Node339,-1,Node488,none
Node339,-1,Node489,none
Node339,1,Node516,none
Node339,-1,Node525,none
Node339,1,Node528,none
Node339,1,Node530,none
Node339,1,Node532,none
Node339,-1,Node541,none
Node339,-1,Node545,none
Node339,1,Node547,none
Node339,1,Node564,none
Node339,1,Node574,none
Node339,-1,Node580,none
Node339,1,Node597,none
Node339,1,Node609,none
Node339,-1,Node648,none
Node339,-1,Node672,none
Node339,-1,Node690,none
Node339,1,Node698,none
Node339,-1,Node700,none
Node339,-1,Node702,none
Node339,-1,Node708,none
Node339,1,Node714,none
Node339,1,Node729,none
Node339,1,Node758,none
Node339,-1,Node769,none
Node339,-1,Node773,none
Node339,-1,Node778,none
Node339,-1,Node780,none
Node339,1,Node791,none
Node339,1,Node799,none
Node339,1,Node800,none
Node339,-1,Node815,none
Node339,-1,Node818,none
Node339,1,Node819,none
Node339,-1,Node840,none
Node339,-1,Node877,none
Node339,1,Node892,none
Node339,-1,Node894,none
Node339,-1,Node909,none
Node339,-1,Node915,none
Node339,-1,Node938,none
Node339,1,Node939,none
Node339,1,Node941,none
Node339,1,Node947,none
Node339,1,Node958,none
Node339,1,Node959,none
Node339,-1,Node961,none
Node339,1,Node962,none
Node339,-1,Node963,none
Node339,-1,Node974,none
Node339,-1,Node976,none
Node340,1,Node364,none
Node340,-1,Node368,none
Node340,1,Node381,none
Node340,1,Node398,none
Node340,1,Node400,none
Node340,1,Node409,none
Node340,1,Node413,none
Node340,-1,Node432,none
Node340,-1,Node435,none
Node340,-1,Node471,none
Node340,1,Node483,none
Node340,1,Node488,none
Node340,-1,Node517,none
Node340,-1,Node528,none
Node340,-1,Node531,none
Node340,1,Node532,none
Node340,-1,Node560,none
Node340,1,Node574,none
Node340,-1,Node591,none
Node340,1,Node602,none
Node340,1,Node604,none
Node340,-1,Node612,none
Node340,1,Node636,none
Node340,-1,Node637,none
Node340,-1,Node654,none
Node340,1,Node670,none
Node340,1,Node696,none
Node340,1,Node702,none
Node340,1,Node703,none
Node340,-1,Node739,none
Node340,-1,Node745,none
Node340,-1,Node749,none
Node340,1,Node755,none
Node340,-1,Node766,none
Node340,-1,Node767,none
Node340,1,Node789,none
Node340,-1,Node803,none
Node340,-1,Node813,none
Node340,-1,Node832,none
Node340,-1,Node895,none
Node340,-1,Node921,none
Node340,1,Node927,none
Node340,1,Node928,none
Node340,-1,Node938,none
Node340,-1,Node944,none
Node340,1,Node952,none
Node340,-1,Node953,none
Node340,1,Node958,none
Node340,1,Node967,none
Node341,-1,Node345,none
Node341,1,Node354,none
Node341,-1,Node355,none
Node341,-1,Node390,none
Node341,1,Node395,none
Node341,-1,Node407,none
Node341,1,Node409,none
Node341,-1,Node413,none
Node341,-1,Node422,target
Node341,1,Node434,none
Node341,-1,Node440,none
Node341,1,Node448,none
Node341,-1,Node453,none
Node341,-1,Node457,none
Node341,-1,Node479,none
Node341,1,Node480,none
Node341,-1,Node484,none
Node341,1,Node487,none
Node341,-1,Node493,none
Node341,-1,Node519,none
Node341,1,Node521,none
Node341,1,Node532,none
Node341,-1,Node535,none
Node341,1,Node543,none
Node341,-1,Node586,none
Node341,1,Node592,none
Node341,-1,Node601,none
Node341,-1,Node602,none
Node341,-1,Node603,none
Node341,-1,Node618,none
Node341,-1,Node625,none
Node341,-1,Node629,none
Node341,1,Node666,none
Node341,1,Node667,none
Node341,-1,Node677,none
Node341,-1,Node685,none
Node341,1,Node695,none
Node341,1,Node701,none
Node341,1,Node703,none
Node341,-1,Node704,none
Node341,-1,Node718,none
Node341,-1,Node738,none
Node341,-1,Node754,none
Node341,-1,Node761,none
Node341,-1,Node762,none
Node341,-1,Node781,none
Node341,-1,Node788,none
Node341,1,Node817,none
Node341,1,Node826,none
Node341,-1,Node831,none
Node341,-1,Node834,none
Node341,-1,Node840,none
Node341,1,Node858,none
Node341,1,Node874,none
Node341,-1,Node877,none
Node341,-1,Node889,none
Node341,1,Node904,none
Node341,1,Node911,none
Node341,-1,Node925,none
Node341,1,Node928,none
Node341,-1,Node936,none
Node341,-1,Node946,none
Node341,-1,Node950,none
Node341,-1,Node959,none
Node341,1,Node963,none
Node341,1,Node986,none
Node342,1,Node360,none
Node342,-1,Node368,none
Node342,1,Node370,none
Node342,1,Node381,none
Node342,1,Node409,none
Node342,1,Node421,none
Node342,-1,Node431,none
Node342,-1,Node433,none
Node342,-1,Node435,none
Node342,-1,Node438,none
Node342,1,Node459,none
Node342,-1,Node470,none
Node342,-1,Node484,none
Node342,1,Node491,none
Node342,-1,Node505,none
Node342,-1,Node511,none
Node342,-1,Node527,none
Node342,-1,Node536,none
Node342,-1,Node540,none
Node342,1,Node552,none
Node342,1,Node555,none
Node342,1,Node562,none
Node342,-1,Node571,none
Node342,-1,Node580,none
Node342,1,Node626,none
Node342,-1,Node669,none
Node342,-1,Node679,none
Node342,-1,Node689,none
Node342,1,Node699,none
Node342,-1,Node708,none
Node342,1,Node718,none
Node342,-1,Node719,none
Node342,1,Node739,none
Node342,-1,Node751,none
Node342,1,Node758,none
Node342,-1,Node761,none
Node342,1,Node777,none
Node342,-1,Node786,none
Node342,1,Node796,none
Node342,1,Node797,none
Node342,-1,Node798,none
Node342,1,Node806,none
Node342,1,Node823,none
